,word,importance
119,alright,-2.45755049643955
120,alternate,0.07871514556833199
121,alternative,0.5489294015706482
122,alternatives,-0.1807808489250728
123,alum,0.6109808129222571
124,aluminum,0.2940557437973063
125,amazed,2.759519419791364
126,amazing,6.267288490447387
127,amazingbr,0.9695881818188768
128,amazingly,2.1039501486365464
129,amazon,0.3559044885486928
130,amazonbr,0.17123636774369183
131,amazons,0.20202312347774182
132,amber,0.16275492872445052
133,america,0.4038906355794708
134,american,-0.46288052050533884
135,ammonia,-0.36994519401765114
136,amounts,0.8276381878863892
137,amp,0.3054839915931244
138,andor,0.03281793303633043
139,angle,-0.041733429234689944
140,angled,-0.3209270106030062
141,angry,-0.24006674438235828
142,animal,0.3455042889315904
143,animals,-0.0059878679020024615
144,ankle,0.026142777552026413
145,ankles,-0.017177969142882513
146,annoyed,-0.6309670074247328
147,annoying,-2.1044418699597633
148,answer,0.17380256824882764
149,antes,0.7378283004745146
150,anti,-0.6693503692121909
151,antibacterial,-0.3188669940144155
152,anticipated,-0.16783989744199984
153,antifog,-1.630177137122774
154,antiperspirant,0.456024403278152
155,anybody,-0.9637937381156948
156,anymore,0.41571062282906235
157,anytime,0.25972165756351706
158,anyways,0.8554527881752694
159,aos,0.8930479629303024
160,apart,-2.6414194883535425
161,apparent,-0.6892212744631887
162,apparently,-1.7581450188567418
163,appealing,-0.8340867535518524
164,appear,0.005902490905571584
165,appearance,-0.29476792452889394
166,appeared,-1.1508095422753728
167,appears,0.3555241335314127
168,apple,0.4414042357726651
169,application,0.18915240455933646
170,applications,0.3181058370858728
171,applicator,0.22565533015938233
172,applicators,-0.314675567533172
173,applied,-0.3861115211736637
174,applies,0.1717638413926346
175,apply,0.5261889879037287
176,applying,-0.6765858280073662
177,appointment,0.26238542918239194
178,appointments,0.42925778646410756
179,appreciate,1.2136277410332275
180,appreciated,0.9443355937157968
181,appropriate,0.14057341477698893
182,approved,0.34840652826218654
183,approximately,0.20309312267712115
184,apricot,0.39675893652172484
185,april,-1.3101818031961536
186,aquaphor,0.0018707795132598842
187,area,0.2148655963834174
188,areas,0.9021799538754353
189,arent,-1.6210564255491953
190,argan,0.42962437326495917
191,arko,0.15130960206555186
192,arm,0.3831203000874704
193,armpit,0.11563957791349247
194,armpits,-0.5464476306949053
195,arms,0.5435433071215993
196,aroma,0.24532545342980105
197,array,0.4843182464034492
198,arrival,-0.9912844490918712
199,arrive,-0.4470833377866905
200,arrived,-0.40171678970892855
201,arrives,-0.20451999742308344
202,art,0.8207624092012189
203,arthritic,0.21181704153040137
204,arthritis,1.0104200309423803
205,artificial,-0.2540460316680758
206,artist,0.490081533422584
207,asap,-0.22457525390012711
208,ash,-0.3215078275332839
209,asian,0.14829707369502096
210,aside,0.16044259793202933
211,ask,1.8911937362958124
212,asked,0.6370949625843705
213,asking,0.026887688164405624
214,asleep,1.1548885529965875
215,aspect,0.4665588176705902
216,ass,-0.32411820900969807
217,assemble,-0.6324623619641851
218,assist,-0.17839092357837874
219,assortment,1.2293724830550454
220,assume,-0.6989723909751774
221,assumed,-0.3852154057166977
222,assuming,0.4596119810679595
223,attach,0.4365123210030653
224,attached,-1.156359034850688
225,attaches,0.5604846737929616
226,attaching,0.08578459763022657
227,attachment,0.1593417550608915
228,attachments,0.024047044368675295
229,attempt,-1.3637354140877522
230,attempted,-1.064245221607978
231,attempting,0.15305209990797464
232,attempts,-0.4996117981491387
233,attention,1.0607399898880288
234,attractive,1.4134214767143827
235,auburn,-0.42594928664213577
236,august,-0.6971176536346315
